topic,word,pronunciation,word_type,meaning,example_en,example_vi,image_url,audio_url
95,reward,/rɪˈwɔːd/,n,"tiền thưởng, vật thưởng (làm việc chăm chỉ...)",Hard work brings its own rewards.,Làm việc chăm chỉ mang lại phần thưởng cho riêng bạn.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/reward2.jpg,https://audio.tudienkala.com/audio/r/e/reward.mp3
95,risk,/rɪsk/,n,"nguy cơ, sự nguy hiểm, sự rủi ro",The primary risk for most start-up businesses is insufficient capital.,Nguy cơ lớn nhất đối với hầu hết các cuộc khởi nghiệp là thiếu vốn.,https://audio.tudienkala.com/data/cache/images/300x225/r/i/risk1.png,https://audio.tudienkala.com/audio/r/i/risk.mp3
95,shape,/ʃeɪp/,n,hình dáng,She liked the shape of his nose.,Cô ấy thích hình dạng mũi anh ta.,https://audio.tudienkala.com/data/cache/images/300x225/s/h/shape1.png,https://audio.tudienkala.com/audio/s/h/shape.mp3
95,soul,/səʊl/,n,linh hồn,The howling wind sounded like the wailing of lost souls (= the spirits of dead people who are not in heaven),Gió hú nghe như lời than khóc của những linh hồn đã mất (= các linh hồn của người chết không phải là ở trên trời),https://audio.tudienkala.com/data/cache/images/300x225/s/o/soul1.jpg,https://audio.tudienkala.com/audio/s/o/soul.mp3
95,studio,/ˈstjuːdiəʊ/,n,phòng thu,I have never visited in a recording studio.,Tôi chưa bao giờ tham quan một phòng thu âm.,https://audio.tudienkala.com/data/cache/images/300x225/s/t/studio2.jpg,https://audio.tudienkala.com/audio/s/t/studio.mp3
95,suffer,/ˈsʌfə/,v,"bị, chịu, chịu đựng, khổ sở vì",He suffered intense pain,Anh ấy đang đã chịu đựng một nổi đau rất lớn,https://audio.tudienkala.com/data/cache/images/300x225/s/u/suffer1.jpg,https://audio.tudienkala.com/audio/s/u/suffer.mp3
95,team,/tiːm/,n,đội,The team is not playing very well this season.,Đội chơi không được tốt vào mùa này.,https://audio.tudienkala.com/data/cache/images/300x225/t/e/team1.jpg,https://audio.tudienkala.com/audio/t/e/team.mp3
95,thought,/θɔːt/,n,đã nghĩ,I've just had a thought(= an idea),Tôi chỉ có một ý nghĩ (= một ý tưởng),https://audio.tudienkala.com/data/cache/images/300x225/t/h/thought1.gif,https://audio.tudienkala.com/audio/t/h/thought.mp3
95,three,/θriː/,cardinal no,số ba,She is only three years old.,Cô ấy mới ba tuổi.,https://audio.tudienkala.com/data/cache/images/300x225/t/h/three1.png,https://audio.tudienkala.com/audio/t/h/three.mp3
95,toilet,/ˈtɔɪlɪt/,n,phòng vệ sinh,The toilet is overflowing.,Nước trong nhà vệ sinh bị tràn.,https://audio.tudienkala.com/data/cache/images/300x225/t/o/toilet1.jpg,https://audio.tudienkala.com/audio/t/o/toilet.mp3
95,border,/ˈbɔːrdər/,v,"tiếp giáp với, giáp với",The states border the Black Sea.,Các bang tiếp giáp với Biển Đen.,https://audio.tudienkala.com/data/cache/images/300x225/b/o/border1.png,https://audio.tudienkala.com/audio/b/o/border.mp3
95,box,/bɑːks/,n,hộp,She kept all the letters in a box.,Cô ấy giữ tất cả các lá thư trong một cái hộp.,https://audio.tudienkala.com/data/cache/images/300x225/b/o/box1.png,https://audio.tudienkala.com/audio/b/o/box.mp3
95,chair,/tʃeə(r)/,n,ghế tựa,The chair has four legs.,Cái ghế tựa có bốn chân.,https://audio.tudienkala.com/data/cache/images/300x225/c/h/chair-l61.jpg,https://audio.tudienkala.com/audio/c/h/chair-l6.mp3
95,difference,/ˈdɪfərəns/,n,sự khác nhau,There are no significant differences between the education systems of the two countries,Không có sự khác biệt giữa hệ thống giáo dục của hai nước,https://audio.tudienkala.com/data/images_example/300x225/t/h/there_are__ex2_587727497f8b9af52f8b4587.jpg,https://audio.tudienkala.com/audio/d/i/difference.mp3
95,director,/dɪˈrektər/,n,giám đốc,He's on the board of directors.,Ông ấy nằm trong ban giám đốc.,https://audio.tudienkala.com/data/cache/images/300x225/d/i/director2.jpg,https://audio.tudienkala.com/audio/d/i/director.mp3
95,excluding,/ɪksˈkluːdɪŋ/,prep,ngoại trừ,"Lunch costs £10 per person, excluding drinks","Ăn trưa với mức giá £ 10 mỗi người, bao gồm đồ uống",https://audio.tudienkala.com/data/cache/images/300x225/e/x/excluding2.jpg,https://audio.tudienkala.com/audio/e/x/excluding.mp3
95,fresh,/frɛʃ/,adj,mùi tươi mới,Are oranges fresh?,Cam có tươi không?,https://audio.tudienkala.com/data/cache/images/300x225/f/r/fresh1.png,https://audio.tudienkala.com/audio/f/r/fresh.mp3
95,hammer,/ˈhæmə(r)/,v,rèn,Someone was hammering at the door,Ai đó đang rèn cái cửa,https://audio.tudienkala.com/data/cache/images/300x225/h/a/hammered1.jpg,https://audio.tudienkala.com/audio/h/a/hammer.mp3
95,height,/hait/,n,"chiều cao, đỉnh cao",The height of this room is 3 meters.,Chiều cao của căn phòng này là 3 mét.,https://audio.tudienkala.com/data/cache/images/300x225/h/e/height1.png,https://audio.tudienkala.com/audio/h/e/height.mp3
95,improvement,/ɪmˈpruːvmənt/,n,"sự cải thiện; sự trau dồi (trí tuệ, kiến thức...)",Sales figures continue to show signs of improvement,Số liệu bán hàng tiếp tục cho thấy dấu hiệu cải thiện,https://audio.tudienkala.com/data/cache/images/300x225/i/m/improvement2.jpg,https://audio.tudienkala.com/audio/i/m/improvement.mp3
95,irritated,/ˈɪrɪteɪtɪd/,adj,"bực mình, tức giận",She was getting more and more irritated at his comments,Cô đã nhận được nhiều hơn và nhiều hơn nữa kích thích ở ý kiến ​​của mình,https://audio.tudienkala.com/data/cache/images/300x225/i/r/irritated2.jpg,https://audio.tudienkala.com/audio/i/r/irritated.mp3
95,load,/ləʊd/,v,chất hàng,We are loading the truck with vegetables.,Chúng tôi đang tải các xe tải với các loại rau.,https://audio.tudienkala.com/data/cache/images/300x225/l/o/load1.jpg,https://audio.tudienkala.com/audio/l/o/load.mp3
95,magazine,/ˌmæɡəˈziːn/,n,tạp chí,She has written articles for several women’s magazines.,Cô ấy đã viết nhiều bài cho các tạp chí phụ nữ.,https://audio.tudienkala.com/data/cache/images/300x225/m/a/magazine1.png,https://audio.tudienkala.com/audio/m/a/magazine.mp3
95,nail,/neɪl/,n,"móng (tay, chân)",Stop biting your nails!,Ngừng cắn móng tay của bạn!,https://audio.tudienkala.com/data/cache/images/300x225/n/a/nail2.jpg,https://audio.tudienkala.com/audio/n/a/nail.mp3
95,offer,/'ɔfə/,n,"đề xuất, đề nghị, chào mời, chào hàng",Devon accepted our offer to write the business plan.,Devon đã chuấp thuận đề nghị của chúng tôi để viết một bản kế hoạch kinh doanh.,https://audio.tudienkala.com/data/cache/images/300x225/o/f/offer1.png,https://audio.tudienkala.com/audio/o/f/offer.mp3
95,one,/wʌn/,cardinal no,số một,There's only room for one person.,Chỉ có phòng cho một người.,https://audio.tudienkala.com/data/cache/images/300x225/o/n/one1.png,https://audio.tudienkala.com/audio/o/n/one.mp3
95,opposing,/əˈpəʊzɪŋ/,adj,"đối chọi, trái ngược nhau",It is time for opposing factions to unite and work towards a common goal,Đó là thời gian phản đối phe phái để đoàn kết và làm việc hướng tới một mục tiêu chung,https://audio.tudienkala.com/data/cache/images/300x225/o/p/opposing2.png,https://audio.tudienkala.com/audio/o/p/opposing.mp3
95,plan,/plæn/,n,"kế hoạch, dự án",Do you have any plans for the summer?,Bạn có kế hoạch nào cho mùa hè không?,https://audio.tudienkala.com/data/cache/images/300x225/p/l/plan1.jpg,https://audio.tudienkala.com/audio/p/l/plan.mp3
95,pronounce,/prəˈnaʊns/,v,phát âm,How do you pronounce your surname?,Họ của bạn phát âm như thế nào?,https://audio.tudienkala.com/data/cache/images/300x225/p/r/pronounce1.png,https://audio.tudienkala.com/audio/p/r/pronounce.mp3
95,properly,/ˈprɒpəli/,adv,một cách phù hợp,The television isn't working properly,TV không hoạt động đúng,https://audio.tudienkala.com/data/cache/images/300x225/p/r/properly2.jpg,https://audio.tudienkala.com/audio/p/r/properly.mp3
95,prospect,/ˈprɑːspekt/,n,viễn cảnh; triển vọng,The candidate wanted to know the prospects of promotion in the job.,Các ứng cử viên muốn biết về triển vọng thăng tiến trong công việc.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/prospect1.jpg,https://audio.tudienkala.com/audio/p/r/prospect.mp3
95,rightly,/ˈraɪtli/,adv,"đúng đắn, có lí","He was proud of his beautiful house, and rightly so","Anh ấy rất tự hào về ngôi nhà xinh đẹp của mình, và đúng như vậy",https://audio.tudienkala.com/data/cache/images/300x225/r/i/rightly2.jpg,https://audio.tudienkala.com/audio/r/i/rightly.mp3
95,salt,/sɒlt/,n,muối,What happens when you add too much salt?,Chuyện gì sẽ xảy ra khi bạn thêm quá nhiều muối?,https://audio.tudienkala.com/data/cache/images/300x225/s/a/salt1.png,https://audio.tudienkala.com/audio/s/a/salt.mp3
95,shift,/ʃɪft/,v,chuyển dịch,He shifted a little in his chair.,Anh ấy dịch chuyển một chút trên ghế của mình.,https://audio.tudienkala.com/data/images_example/300x225/h/e/he_shifted_ex1_56248cf47f8b9af80c012079.jpg,https://audio.tudienkala.com/audio/s/h/shift.mp3
95,stick,/stɪk/,v,dính,I tried to stick the pieces together with some glue.,Tôi đã cố dùng keo để dán dính các mảnh lại với nhau.,https://audio.tudienkala.com/data/cache/images/300x225/s/t/stick2.jpg,https://audio.tudienkala.com/audio/s/t/stick.mp3
95,string,/strɪŋ/,n,sợi dây,The key is hanging on a string,Chìa khóa được treo trên một sợi dây,https://audio.tudienkala.com/data/cache/images/300x225/s/t/string2.jpg,https://audio.tudienkala.com/audio/s/t/string.mp3
95,taste,/teist/,n,"vị giác, nếm, sở thích, thị hiếu",He has very good taste in music.,Anh ấy rất biết thưởng thức âm nhạc.,https://audio.tudienkala.com/data/cache/images/300x225/t/a/taste1.png,https://audio.tudienkala.com/audio/t/a/taste.mp3
95,technical,/ˈteknɪkəl/,adj,kĩ thuật; thuộc về cơ khí và khoa học ứng dụng,We offer free technical support for those buying our software,Chúng tôi cung cấp hỗ trợ kỹ thuật miễn phí cho những người mua phần mềm của chúng tôi,https://audio.tudienkala.com/data/cache/images/300x225/t/e/technical2.jpg,https://audio.tudienkala.com/audio/t/e/technical.mp3
95,therefore,/ˈðeəfɔːr/,adv,vì vậy,He's only 17 and therefore not eligible to vote,Cậu ấy chỉ mới 17 tuổi và do đó không đủ điều kiện để bỏ phiếu,https://audio.tudienkala.com/data/images_example/300x225/h/e/hes_only_1_ex2_5877274c7f8b9af52f8b459b.jpg,https://audio.tudienkala.com/audio/t/h/therefore.mp3
95,advanced,/ədˈvɑːnst/,adj,tiên tiến,"Since the hotel installed an advanced computer system, all operations have been functioning more smoothly.","Bởi vì khách sạn đã lắp đặt một hệ thống máy tính tiên tiến, mọi hoạt động đang được vận hành trơn tru.",https://audio.tudienkala.com/data/cache/images/300x225/a/d/advanced1.jpg,https://audio.tudienkala.com/audio/a/d/advanced.mp3
95,ally,/ˈælaɪ/,n,nước đồng minh,Can you name some of the allies?,Bạn hãy kể tên vài nước Đồng minh được không?,https://audio.tudienkala.com/data/cache/images/300x225/a/l/ally2.jpg,https://audio.tudienkala.com/audio/a/l/ally.mp3
95,art,/ɑːt/,n,mỹ thuật,Her performance displayed great art.,Màn biểu diễn của cô ấy rất nghệ thuật.,https://audio.tudienkala.com/data/cache/images/300x225/a/r/art1.jpg,https://audio.tudienkala.com/audio/a/r/art.mp3
95,attach,/əˈtætʃ/,v,"đính kèm, kèm theo",They have attached a number of conditions to the agreement (= said that the conditions must be part of the agreement),Họ có kèm theo một số điều kiện để thỏa thuận (= nói rằng các điều kiện phải là một phần của thỏa thuận),https://audio.tudienkala.com/data/cache/images/300x225/a/t/attach2.jpg,https://audio.tudienkala.com/audio/a/t/attach.mp3
95,bottle,/'bɑːtl/,n,chai,I would like to buy a bottle of water.,Tôi muốn mua một chai nước.,https://audio.tudienkala.com/data/cache/images/300x225/b/o/bottle1.png,https://audio.tudienkala.com/audio/b/o/bottle.mp3
95,chief,/tʃiːf/,n,"người có cấp bậc cao nhất trong một tổ chức, một cơ quan",He is a chief constable.,Anh ấy là cảnh sát trưởng.,https://audio.tudienkala.com/data/cache/images/300x225/c/h/chief2.jpg,https://audio.tudienkala.com/audio/c/h/chief.mp3
96,complicate,/ˈkɒmplɪkeɪt/,v,"làm phức tạp, làm rắc rối",The issue is complicated by the fact that a vital document is missing.,Vấn đề trở nên phức tạp bởi thực tế là một tài liệu quan trọng bị mất.,https://audio.tudienkala.com/data/cache/images/300x225/c/o/complicate2.jpg,https://audio.tudienkala.com/audio/c/o/complicate.mp3
96,create,/kriˈeɪt/,v,tạo ra,The main purpose of industry is to create wealth.,Mục đích chính của nền công nghiệp là tạo ra của cải.,https://audio.tudienkala.com/data/images_example/300x225/t/h/the_main_p_ex1_56248d067f8b9afe0c09d30e.jpg,https://audio.tudienkala.com/audio/c/r/create.mp3
96,dead,/ded/,adj,"chết (người, vật, cây cối)",He was shot dead by terrorists.,Anh ta bị bắn chết bởi những kẻ khủng bố.,https://audio.tudienkala.com/data/cache/images/300x225/d/e/dead1.jpg,https://audio.tudienkala.com/audio/d/e/dead.mp3
96,declare,/dɪˈkleər/,v,"tuyên bố, công bố",The area has been declared a national park,Khu vực này đã được công bố là công viên quốc gia,https://audio.tudienkala.com/data/cache/images/300x225/d/e/declare2.jpg,https://audio.tudienkala.com/audio/d/e/declare.mp3
96,dictionary,/ˈdɪkʃəneri/,n,từ điển,"To check how a word is spelt, look it up in the dictionary.","Để kiểm tra làm thế nào đánh vần một từ, hãy tra nó trong từ điển.",https://audio.tudienkala.com/data/cache/images/300x225/d/i/dictionary1.png,https://audio.tudienkala.com/audio/d/i/dictionary.mp3
96,dissolve,/dɪˈzɒlv/,v,hoà tan; tan ra,Salt dissolves in water,Muối tan trong nước,https://audio.tudienkala.com/data/cache/images/300x225/d/i/dissolve1.jpg,https://audio.tudienkala.com/audio/d/i/dissolve.mp3
96,elsewhere,/ˌelsˈweər/,adv,ở nơi nào khác,The answer to the problem must be sought elsewhere,Câu trả lời cho vấn đề này phải tìm kiếm ở nơi khác,https://audio.tudienkala.com/data/images_example/300x225/t/h/the_answer_ex2_5877274f7f8b9af52f8b45a9.png,https://audio.tudienkala.com/audio/e/l/elsewhere.mp3
96,empty,/ˈempti/,adj,"trống, trống không",The room is empty of furniture.,Căn phòng trống rỗng nội thất.,https://audio.tudienkala.com/data/cache/images/300x225/e/m/empty1.jpg,https://audio.tudienkala.com/audio/e/m/empty.mp3
96,fee,/fiː/,n,"lệ phí, thù lao",He had a lot of trouble paying the tuition fee.,Ông ấy đã có rất nhiều khó khăn trong việc trả học phí.,https://audio.tudienkala.com/data/cache/images/300x225/f/e/fee1.jpg,https://audio.tudienkala.com/audio/f/e/fee.mp3
